Customer ID,PL_P,CC_P,HL_P,SA_P,RD_P,MF_P,Month period
CUST1012271,0.1219,0.5022,0.2405,0.1369,0.4655,0.1544,2026-06
CUST1012272,0.1252,0.4382,0.295,0.6903,0.2207,0.4889,2026-06
CUST1012273,0.4591,0.4212,0.0641,0.3106,0.1579,0.2176,2026-06
CUST1012274,0.4549,0.5527,0.4319,0.1648,0.5363,0.5931999999999999,2026-06
CUST1012275,0.2128,0.1709,0.2833,0.2346,0.0872,0.1434,2026-06
CUST1012276,0.4649,0.6361,0.3697,0.1915,0.4276,0.624,2026-06
CUST1012277,0.2919,0.1818,0.2285,0.179,0.3206,0.2198,2026-06
CUST1012278,0.01,0.2558,0.155,0.2338,0.5626,0.0774,2026-06
CUST1012279,0.3701,0.6495,0.4312,0.2815,0.2331,0.5103,2026-06
CUST1012280,0.3452,0.3887,0.4524,0.2813,0.3617,0.5296,2026-06
CUST1012281,0.2326,0.5655,0.2265,0.1234,0.5465,0.4702,2026-06
CUST1012282,0.6176,0.4871,0.4323,0.3264,0.3221,0.4527,2026-06
CUST1012283,0.3384,0.4245,0.1897,0.0515,0.5699,0.3778,2026-06
CUST1012284,0.5728,0.3929,0.3156,0.3262,0.275,0.1548,2026-06
CUST1012285,0.0606,0.2401,0.01,0.1816,0.1933,0.1527,2026-06
CUST1012286,0.4593,0.2943,0.1642,0.1736,0.4951,0.2113,2026-06
CUST1012287,0.439,0.3359,0.1092,0.7583,0.2884,0.0253,2026-06
CUST1012288,0.5281,0.279,0.2447,0.1773,0.1973,0.2757,2026-06
CUST1012289,0.5068,0.5003,0.2643,0.1567,0.5151,0.2468,2026-06
CUST1012290,0.09619999999999999,0.2615,0.0183,0.2083,0.3364,0.2669,2026-06
CUST1012291,0.3092,0.5216,0.1667,0.2159,0.2731,0.3623,2026-06
CUST1012292,0.2278,0.1864,0.4102,0.1106,0.4172,0.3934,2026-06
CUST1012293,0.2962,0.3085,0.1457,0.1495,0.3245,0.4392,2026-06
CUST1012294,0.1227,0.3685,0.1163,0.185,0.4349,0.3638,2026-06
CUST1012295,0.31,0.4004,0.423,0.1641,0.2731,0.4984,2026-06
CUST1012296,0.254,0.4954,0.01,0.3799,0.3564,0.157,2026-06
CUST1012297,0.6594,0.7502,0.4485,0.3402,0.1754,0.6723,2026-06
CUST1012298,0.3504,0.3818,0.4855,0.1872,0.4146,0.4982,2026-06
CUST1012299,0.3906,0.4533,0.0882,0.1235,0.3114,0.1684,2026-06
CUST1012300,0.3462,0.6904,0.0917,0.0546,0.1456,0.3637,2026-06
CUST1012301,0.1681,0.494,0.0506,0.2547,0.2805,0.1642,2026-06
CUST1012302,0.2994,0.4126,0.3376,0.1247,0.3175,0.628,2026-06
CUST1012303,0.0366,0.2171,0.2698,0.1944,0.4332,0.2687,2026-06
CUST1012304,0.6125,0.6118,0.3651,0.07389999999999999,0.3089,0.2699,2026-06
CUST1012305,0.209,0.3904,0.01,0.2384,0.2185,0.1728,2026-06
CUST1012306,0.3744,0.495,0.2093,0.1404,0.3716,0.5506,2026-06
CUST1012307,0.3822,0.4274,0.4218,0.1772,0.55,0.5863,2026-06
CUST1012308,0.5937,0.6291,0.4142,0.0954,0.5362,0.4357,2026-06
CUST1012309,0.3235,0.1702,0.1233,0.2024,0.3492,0.2182,2026-06
CUST1012310,0.6061,0.535,0.3757,0.2243,0.3341,0.4195,2026-06
CUST1012311,0.1804,0.647,0.2345,0.1788,0.3902,0.5558,2026-06
CUST1012312,0.2249,0.2508,0.172,0.2229,0.447,0.012,2026-06
CUST1012313,0.4115,0.5355,0.1808,0.1598,0.242,0.1895,2026-06
CUST1012314,0.4354,0.6718,0.5685,0.1253,0.2274,0.5118,2026-06
CUST1012315,0.332,0.7854,0.2161,0.2148,0.1734,0.4741,2026-06
CUST1012316,0.4151,0.454,0.0969,0.2933,0.6408,0.5763,2026-06
CUST1012317,0.01,0.045,0.279,0.3748,0.4247,0.1308,2026-06
CUST1012318,0.2869,0.437,0.271,0.06950000000000001,0.5669999999999999,0.4357,2026-06
CUST1012319,0.4451,0.4742,0.2883,0.1006,0.1321,0.1174,2026-06
CUST1012320,0.4015,0.4894,0.4083,0.1678,0.5595,0.3883,2026-06
CUST1012321,0.2419,0.4829,0.2329,0.3626,0.3405,0.4479,2026-06
CUST1012322,0.3719,0.5172,0.5863,0.2581,0.316,0.3341,2026-06
CUST1012323,0.6287,0.7248,0.1228,0.1278,0.3016,0.4621,2026-06
CUST1012324,0.2382,0.2381,0.2778,0.2026,0.4122,0.1078,2026-06
CUST1012325,0.4454,0.4476,0.3222,0.2339,0.5462,0.4896,2026-06
CUST1012326,0.53,0.4986,0.4174,0.1757,0.3236,0.5524,2026-06
CUST1012327,0.523,0.5977,0.2561,0.0365,0.421,0.4209,2026-06
CUST1012328,0.3354,0.2815,0.2528,0.291,0.3113,0.2471,2026-06
CUST1012329,0.3107,0.4148,0.43,0.5463,0.316,0.6947,2026-06
CUST1012330,0.4199,0.5686,0.2775,0.1928,0.2863,0.3291,2026-06
CUST1012331,0.5127,0.4968,0.4169,0.246,0.2152,0.411,2026-06
CUST1012332,0.5256999999999999,0.4972,0.3613,0.4026,0.416,0.5309,2026-06
CUST1012333,0.5721000000000001,0.4684,0.4341,0.134,0.3035,0.475,2026-06
CUST1012334,0.2975,0.5762,0.2322,0.0756,0.2862,0.4341,2026-06
CUST1012335,0.5716,0.5629,0.4259,0.0859,0.5478,0.4312,2026-06
CUST1012336,0.2314,0.3727,0.1202,0.2965,0.2983,0.1736,2026-06
CUST1012337,0.08699999999999999,0.2222,0.01,0.2494,0.4675,0.1535,2026-06
CUST1012338,0.5158,0.636,0.4395,0.1729,0.5178,0.5054,2026-06
CUST1012339,0.307,0.4985,0.424,0.2311,0.2891,0.6840000000000001,2026-06
CUST1012340,0.5794,0.5621,0.3169,0.0689,0.292,0.5601,2026-06
CUST1012341,0.437,0.4985,0.5169,0.1184,0.4301,0.4955,2026-06
CUST1012342,0.5263,0.4467,0.0896,0.1668,0.3354,0.2424,2026-06
CUST1012343,0.1899,0.2804,0.4562,0.0789,0.3196,0.4695,2026-06
CUST1012344,0.1121,0.4042,0.4414,0.2298,0.295,0.3661,2026-06
CUST1012345,0.3468,0.1446,0.0939,0.2397,0.4702,0.1171,2026-06
CUST1012346,0.3409,0.7111,0.1683,0.2762,0.2468,0.4571,2026-06
CUST1012347,0.2882,0.5924,0.1564,0.1852,0.18,0.3198,2026-06
CUST1012348,0.324,0.6264,0.2262,0.4417,0.1568,0.4799,2026-06
CUST1012349,0.3343,0.3389,0.3884,0.1705,0.3147,0.2772,2026-06
CUST1012350,0.398,0.4131,0.2296,0.1069,0.4223,0.2814,2026-06
CUST1012351,0.6009,0.5149,0.2215,0.0769,0.2433,0.4025,2026-06
CUST1012352,0.4363,0.7099,0.083,0.1588,0.3058,0.5424,2026-06
CUST1012353,0.4927,0.4504,0.4287,0.2758,0.2232,0.57,2026-06
CUST1012354,0.5132,0.543,0.3812,0.1205,0.3742,0.5173,2026-06
CUST1012355,0.0813,0.1414,0.4303,0.1187,0.5273,0.1872,2026-06
CUST1012356,0.2459,0.363,0.01,0.2199,0.2837,0.2111,2026-06
CUST1012357,0.4349,0.388,0.5871,0.209,0.2066,0.2154,2026-06
CUST1012358,0.3004,0.3001,0.3095,0.0864,0.4131,0.1349,2026-06
CUST1012359,0.4946,0.7491,0.1769,0.1049,0.2712,0.4479,2026-06
CUST1012360,0.2867,0.6371,0.2913,0.2671,0.342,0.5057,2026-06
CUST1012361,0.4211,0.5610000000000001,0.5458,0.1195,0.3648,0.4818,2026-06
CUST1012362,0.2245,0.4349,0.0761,0.348,0.2088,0.6889,2026-06
CUST1012363,0.5154,0.351,0.4943,0.08210000000000001,0.3452,0.4611,2026-06
CUST1012364,0.4952,0.2625,0.423,0.1537,0.3942,0.2723,2026-06
CUST1012365,0.4797,0.7058,0.4867,0.1902,0.3575,0.2309,2026-06
CUST1012366,0.2588,0.3345,0.4069,0.1318,0.4295,0.6028,2026-06
CUST1012367,0.3161,0.5159,0.4495,0.3071,0.4236,0.4746,2026-06
CUST1012368,0.4847,0.1861,0.115,0.2715,0.4371,0.1559,2026-06
CUST1012369,0.3678,0.4692,0.119,0.0251,0.2814,0.1605,2026-06
CUST1012370,0.1536,0.4032,0.2223,0.3068,0.4662,0.5344,2026-06
CUST1012371,0.0604,0.5299,0.01,0.2,0.2732,0.0722,2026-06
CUST1012372,0.4503,0.4973,0.2816,0.3737,0.3404,0.4304,2026-06
CUST1012373,0.5298,0.4259,0.3615,0.2246,0.2825,0.5905,2026-06
CUST1012374,0.1817,0.4495,0.4555,0.2146,0.4632,0.5411,2026-06
CUST1012375,0.3063,0.392,0.3807,0.0481,0.4734,0.3978,2026-06
CUST1012376,0.1226,0.6919,0.4294,0.1891,0.2982,0.2982,2026-06
CUST1012377,0.4407,0.1596,0.2732,0.6701,0.333,0.07920000000000001,2026-06
CUST1012378,0.5757,0.6041,0.3793,0.1665,0.2893,0.3564,2026-06
CUST1012379,0.3549,0.3851,0.4011,0.2663,0.4007,0.3942,2026-06
CUST1012380,0.3824,0.6304999999999999,0.4157,0.2162,0.298,0.3657,2026-06
CUST1012381,0.3919,0.5227000000000001,0.343,0.2064,0.5568,0.3845,2026-06
CUST1012382,0.4267,0.543,0.5373,0.0868,0.3542,0.3772,2026-06
CUST1012383,0.4399,0.6066,0.2754,0.3106,0.3474,0.4279,2026-06
CUST1012384,0.104,0.142,0.01,0.09470000000000001,0.4224,0.0438,2026-06
CUST1012385,0.4316,0.2894,0.1912,0.1944,0.452,0.1482,2026-06
CUST1012386,0.2689,0.3365,0.4263,0.1521,0.3793,0.3624,2026-06
CUST1012387,0.5244,0.7299,0.3729,0.1339,0.3325,0.478,2026-06
CUST1012388,0.4224,0.3051,0.1476,0.1253,0.514,0.092,2026-06
CUST1012389,0.2825,0.7504,0.3149,0.2119,0.01,0.463,2026-06
CUST1012390,0.3768,0.4588,0.4095,0.0731,0.2997,0.0668,2026-06
CUST1012391,0.1776,0.4403,0.01,0.1789,0.1982,0.01,2026-06
CUST1012392,0.5864,0.6279,0.4482,0.2436,0.2041,0.5486,2026-06
CUST1012393,0.2905,0.3721,0.4593,0.1597,0.4383,0.3968,2026-06
CUST1012394,0.3216,0.368,0.1413,0.0689,0.4695,0.4081,2026-06
CUST1012395,0.2013,0.3465,0.3819,0.2003,0.5368000000000001,0.1159,2026-06
CUST1012396,0.2405,0.5548999999999999,0.4646,0.2517,0.241,0.3602,2026-06
CUST1012397,0.1624,0.3699,0.4711,0.2107,0.429,0.6068,2026-06
CUST1012398,0.4594,0.6695,0.401,0.1274,0.3181,0.377,2026-06
CUST1012399,0.2335,0.5464,0.1144,0.119,0.2965,0.4613,2026-06
CUST1012400,0.2151,0.5983000000000001,0.0911,0.0576,0.4594,0.5448,2026-06
CUST1012401,0.2209,0.5886,0.1789,0.222,0.371,0.6551,2026-06
CUST1012402,0.1978,0.4749,0.5924,0.2491,0.3882,0.4791,2026-06
CUST1012403,0.5387,0.1933,0.3859,0.2142,0.3599,0.5823,2026-06
CUST1012404,0.4526,0.2561,0.236,0.1353,0.2687,0.1975,2026-06
CUST1012405,0.2727,0.3291,0.5231,0.2903,0.3741,0.4923,2026-06
CUST1012406,0.3324,0.4697,0.5175999999999999,0.0534,0.4082,0.4013,2026-06
CUST1012407,0.3057,0.3324,0.2561,0.0953,0.3591,0.0428,2026-06
CUST1012408,0.4406,0.4315,0.4203,0.1835,0.2475,0.647,2026-06
CUST1012409,0.1951,0.4065,0.2538,0.0757,0.2624,0.4716,2026-06
CUST1012410,0.2477,0.1637,0.4083,0.2165,0.4193,0.1548,2026-06
CUST1012411,0.432,0.6227,0.3374,0.1262,0.1388,0.4519,2026-06
CUST1012412,0.4032,0.535,0.3187,0.0858,0.3202,0.2755,2026-06
CUST1012413,0.2824,0.446,0.1023,0.2403,0.1863,0.0752,2026-06
CUST1012414,0.2536,0.2861,0.1852,0.2694,0.2435,0.1361,2026-06
CUST1012415,0.2576,0.2006,0.4864,0.1847,0.4209,0.3213,2026-06
CUST1012416,0.5272,0.5602,0.4909,0.1527,0.2039,0.4946,2026-06
CUST1012417,0.5178,0.3131,0.4519,0.1462,0.4348,0.314,2026-06
CUST1012418,0.267,0.1897,0.096,0.1573,0.432,0.0362,2026-06
CUST1012419,0.3657,0.4604,0.0623,0.1278,0.2343,0.1511,2026-06
CUST1012420,0.4659,0.1965,0.01,0.1404,0.1793,0.2206,2026-06
CUST1012421,0.3113,0.28,0.01,0.2616,0.3508,0.368,2026-06
CUST1012422,0.4162,0.6481,0.09039999999999999,0.01,0.2829,0.579,2026-06
CUST1012423,0.247,0.01,0.2544,0.2372,0.3337,0.1697,2026-06
CUST1012424,0.4888,0.4403,0.3556,0.6116,0.5975,0.2602,2026-06
CUST1012425,0.2525,0.3567,0.2048,0.2976,0.2052,0.2802,2026-06
CUST1012426,0.3863,0.5011,0.2253,0.2842,0.4014,0.5148,2026-06
CUST1012427,0.2432,0.5692,0.0339,0.1999,0.2434,0.2906,2026-06
CUST1012428,0.427,0.6463,0.2009,0.664,0.2341,0.575,2026-06
CUST1012429,0.4601,0.5387999999999999,0.5294,0.233,0.3144,0.6214,2026-06
CUST1012430,0.4856,0.8303,0.1416,0.0961,0.0423,0.4595,2026-06
CUST1012431,0.4827,0.6441,0.2164,0.2355,0.3139,0.4369,2026-06
CUST1012432,0.6216,0.5175999999999999,0.3419,0.2904,0.4237,0.3504,2026-06
CUST1012433,0.4146,0.1774,0.2888,0.291,0.4801,0.01,2026-06
CUST1012434,0.3353,0.4162,0.4495,0.2249,0.4144,0.3242,2026-06
CUST1012435,0.2435,0.673,0.5121,0.1728,0.2476,0.2934,2026-06
CUST1012436,0.3281,0.4443,0.3973,0.2254,0.3844,0.5003,2026-06
CUST1012437,0.3312,0.5542,0.4182,0.2225,0.3263,0.2726,2026-06
CUST1012438,0.4647,0.5748,0.2729,0.1605,0.2098,0.3063,2026-06
CUST1012439,0.2958,0.5625,0.1448,0.14,0.2875,0.5071,2026-06
CUST1012440,0.362,0.4405,0.3079,0.1242,0.4242,0.6501,2026-06
CUST1012441,0.326,0.3765,0.2587,0.321,0.5489000000000001,0.4391,2026-06
CUST1012442,0.6153,0.4878,0.4158,0.1382,0.157,0.4863,2026-06
CUST1012443,0.4188,0.4758,0.4279,0.0948,0.5066000000000001,0.3664,2026-06
CUST1012444,0.4468,0.4044,0.3919,0.0536,0.3037,0.3504,2026-06
CUST1012445,0.216,0.1504,0.3354,0.3201,0.4098,0.0738,2026-06
CUST1012446,0.4037,0.6254999999999999,0.0901,0.02,0.3642,0.4089,2026-06
CUST1012447,0.4597,0.4654,0.3282,0.07530000000000001,0.5423,0.4351,2026-06
CUST1012448,0.4765,0.5413,0.338,0.7114,0.3816,0.1779,2026-06
CUST1012449,0.2789,0.366,0.1959,0.1696,0.1913,0.3467,2026-06
CUST1012450,0.1532,0.3708,0.3196,0.0469,0.2991,0.4567,2026-06
CUST1012451,0.2257,0.1243,0.0256,0.2809,0.6047,0.1186,2026-06
CUST1012452,0.3872,0.5593,0.3084,0.0944,0.2329,0.6032,2026-06
CUST1012453,0.1155,0.2816,0.1879,0.01,0.3693,0.1297,2026-06
CUST1012454,0.1653,0.5198,0.3911,0.0609,0.4226,0.5921999999999999,2026-06
CUST1012455,0.2865,0.235,0.3266,0.18,0.3389,0.3552,2026-06
CUST1012456,0.211,0.4356,0.01,0.2626,0.4612,0.3232,2026-06
CUST1012457,0.3991,0.5777,0.4508,0.2437,0.2329,0.6141,2026-06
CUST1012458,0.2631,0.1479,0.0844,0.242,0.3325,0.3332,2026-06
CUST1012459,0.4092,0.5767,0.4124,0.1401,0.2829,0.5327,2026-06
CUST1012460,0.4422,0.536,0.4236,0.3746,0.3006,0.3405,2026-06
CUST1012461,0.3068,0.454,0.128,0.2329,0.4019,0.4245,2026-06
CUST1012462,0.2018,0.3777,0.3096,0.1846,0.3609,0.1864,2026-06
CUST1012463,0.504,0.3665,0.0479,0.1861,0.3659,0.181,2026-06
CUST1012464,0.3668,0.6454,0.2325,0.1096,0.2794,0.3403,2026-06
CUST1012465,0.4224,0.3792,0.0815,0.0979,0.2909,0.2105,2026-06
CUST1012466,0.1908,0.1865,0.3546,0.0814,0.5142,0.382,2026-06
CUST1012467,0.5745,0.5875,0.4903,0.295,0.5207000000000001,0.3104,2026-06
CUST1012468,0.1851,0.1542,0.2581,0.097,0.2353,0.3048,2026-06
CUST1012469,0.2472,0.4113,0.1962,0.1387,0.2747,0.0202,2026-06
CUST1012470,0.4604,0.7587,0.1912,0.2748,0.222,0.3163,2026-06
CUST1012471,0.4287,0.4403,0.5518999999999999,0.2402,0.3441,0.4282,2026-06
CUST1012472,0.2488,0.09909999999999999,0.2769,0.17,0.3597,0.3278,2026-06
CUST1012473,0.2205,0.1255,0.01,0.1826,0.4416,0.1131,2026-06
CUST1012474,0.4731,0.4377,0.4568,0.2258,0.245,0.3809,2026-06
CUST1012475,0.4283,0.4106,0.5191,0.2001,0.33,0.3447,2026-06
CUST1012476,0.3053,0.2873,0.1318,0.0645,0.3748,0.0129,2026-06
CUST1012477,0.4181,0.3642,0.3991,0.5691000000000001,0.1352,0.3588,2026-06
CUST1012478,0.4549,0.3103,0.3208,0.2209,0.4815,0.307,2026-06
CUST1012479,0.1278,0.3024,0.01,0.2496,0.2874,0.0512,2026-06
CUST1012480,0.1859,0.4172,0.01,0.1252,0.5864,0.2397,2026-06
CUST1012481,0.3927,0.4575,0.1929,0.1785,0.6094000000000001,0.4135,2026-06
CUST1012482,0.186,0.19,0.0626,0.2114,0.2964,0.0784,2026-06
CUST1012483,0.534,0.4796,0.096,0.0774,0.3309,0.4079,2026-06
CUST1012484,0.3732,0.2844,0.1688,0.2076,0.4211,0.2635,2026-06
CUST1012485,0.5784,0.4569,0.0491,0.2316,0.2238,0.5293,2026-06
CUST1012486,0.1717,0.2254,0.4248,0.2677,0.3953,0.554,2026-06
CUST1012487,0.3018,0.0621,0.01,0.1659,0.3516,0.1179,2026-06
CUST1012488,0.6625,0.4559,0.4368,0.2122,0.4187,0.5421,2026-06
CUST1012489,0.3268,0.7799,0.0822,0.6756,0.1832,0.1953,2026-06
CUST1012490,0.1814,0.3883,0.4123,0.3247,0.2119,0.4811,2026-06
CUST1012491,0.3124,0.1702,0.2307,0.0626,0.4173,0.4463,2026-06
CUST1012492,0.4561,0.5784,0.1858,0.2538,0.2513,0.3713,2026-06
CUST1012493,0.4067,0.5636,0.4887,0.2408,0.1775,0.5071,2026-06
CUST1012494,0.6076,0.4645,0.01,0.2251,0.2699,0.1985,2026-06
CUST1012495,0.283,0.1591,0.121,0.1806,0.2438,0.1723,2026-06
CUST1012496,0.4188,0.5883,0.3015,0.5884,0.0732,0.4253,2026-06
CUST1012497,0.2395,0.09719999999999999,0.0945,0.2648,0.5273,0.0403,2026-06
CUST1012498,0.5337,0.449,0.5244,0.3255,0.1191,0.6601,2026-06
CUST1012499,0.2465,0.2294,0.0639,0.1753,0.4077,0.0711,2026-06
CUST1012500,0.2955,0.5224,0.043,0.1542,0.3557,0.346,2026-06
CUST1012501,0.6299,0.5959,0.2414,0.01,0.4639,0.2902,2026-06
CUST1012502,0.4679,0.4493,0.2183,0.3114,0.3617,0.4289,2026-06
CUST1012503,0.4989,0.6173,0.01,0.1404,0.384,0.2243,2026-06
CUST1012504,0.4525,0.7183,0.1479,0.1829,0.324,0.4233,2026-06
CUST1012505,0.5599,0.3439,0.01,0.2317,0.3319,0.1558,2026-06
CUST1012506,0.3628,0.2212,0.2717,0.1737,0.6435,0.3337,2026-06
CUST1012507,0.335,0.6413,0.1393,0.2588,0.2608,0.2796,2026-06
CUST1012508,0.4366,0.5247000000000001,0.07049999999999999,0.1535,0.1777,0.1027,2026-06
CUST1012509,0.3453,0.3548,0.3189,0.1857,0.2038,0.3729,2026-06
CUST1012510,0.4506,0.5338000000000001,0.2659,0.3188,0.4152,0.2021,2026-06
CUST1012511,0.3016,0.3595,0.4906,0.019,0.2545,0.4924,2026-06
CUST1012512,0.2433,0.7028,0.4013,0.3056,0.1759,0.3058,2026-06
CUST1012513,0.3404,0.4458,0.4674,0.1531,0.3739,0.4245,2026-06
CUST1012514,0.4624,0.6885,0.0534,0.1199,0.3137,0.5405,2026-06
CUST1012515,0.3387,0.5452,0.4051,0.1597,0.3703,0.4337,2026-06
CUST1012516,0.3555,0.5739,0.0992,0.1198,0.3281,0.5507,2026-06
CUST1012517,0.367,0.39,0.4407,0.2492,0.3475,0.5782,2026-06
CUST1012518,0.5375,0.4739,0.2657,0.1481,0.4421,0.4651,2026-06
CUST1012519,0.4261,0.3984,0.2505,0.2422,0.5786,0.4605,2026-06
CUST1012520,0.536,0.5034999999999999,0.334,0.165,0.2075,0.1068,2026-06
CUST1012521,0.3565,0.3109,0.4821,0.3846,0.4419,0.4433,2026-06
CUST1012522,0.417,0.4812,0.3425,0.0595,0.2521,0.4377,2026-06
CUST1012523,0.2437,0.284,0.496,0.2141,0.4526,0.3426,2026-06
CUST1012524,0.1904,0.4344,0.4234,0.2081,0.4299,0.5596,2026-06
CUST1012525,0.2597,0.3309,0.4259,0.1969,0.4621,0.3871,2026-06
CUST1012526,0.4566,0.6012,0.1871,0.183,0.2822,0.3789,2026-06
CUST1012527,0.3447,0.5145,0.5094,0.2105,0.4956,0.5649999999999999,2026-06
CUST1012528,0.468,0.3939,0.4813,0.2121,0.3198,0.5077,2026-06
CUST1012529,0.3438,0.349,0.4636,0.1049,0.1648,0.4005,2026-06
CUST1012530,0.5656,0.3698,0.1966,0.1364,0.1507,0.083,2026-06
CUST1012531,0.2606,0.2972,0.2506,0.2436,0.2359,0.0423,2026-06
CUST1012532,0.3111,0.4456,0.1428,0.1107,0.2594,0.1865,2026-06
CUST1012533,0.3073,0.7161999999999999,0.01,0.1931,0.12,0.5012,2026-06
CUST1012534,0.4097,0.5809,0.3559,0.2097,0.368,0.3788,2026-06
CUST1012535,0.0926,0.2542,0.4747,0.1781,0.3275,0.3788,2026-06
CUST1012536,0.306,0.09,0.0692,0.6518,0.2395,0.01,2026-06
CUST1012537,0.1866,0.1414,0.0189,0.6513,0.2978,0.0259,2026-06
CUST1012538,0.1672,0.1179,0.2292,0.2277,0.4694,0.0621,2026-06
CUST1012539,0.395,0.5601,0.3328,0.1904,0.2779,0.4424,2026-06
CUST1012540,0.2632,0.4209,0.5453,0.1765,0.3739,0.5871,2026-06
CUST1012541,0.3425,0.5565,0.3452,0.1119,0.195,0.3108,2026-06
CUST1012542,0.49,0.3074,0.3007,0.1903,0.4016,0.5645,2026-06
CUST1012543,0.3013,0.7179,0.176,0.0728,0.5338000000000001,0.5401,2026-06
CUST1012544,0.2654,0.6702,0.1331,0.0958,0.1761,0.5649999999999999,2026-06
CUST1012545,0.01,0.5492,0.1333,0.1862,0.3231,0.5288,2026-06
CUST1012546,0.4791,0.6478,0.4705,0.3431,0.571,0.3793,2026-06
CUST1012547,0.3737,0.4041,0.0159,0.2567,0.2619,0.06950000000000001,2026-06
CUST1012548,0.1902,0.4007,0.1485,0.0815,0.2676,0.2511,2026-06
CUST1012549,0.116,0.0761,0.4109,0.06279999999999999,0.4823,0.1868,2026-06
CUST1012550,0.2126,0.3135,0.2972,0.2053,0.2389,0.1516,2026-06
CUST1012551,0.3528,0.7181,0.2153,0.2249,0.389,0.6093,2026-06
CUST1012552,0.4802,0.5292,0.2049,0.26,0.3382,0.2267,2026-06
CUST1012553,0.4176,0.2038,0.2727,0.303,0.4053,0.2502,2026-06
CUST1012554,0.2683,0.2475,0.2317,0.0798,0.2677,0.1917,2026-06
CUST1012555,0.3024,0.0466,0.1433,0.5903,0.2852,0.3047,2026-06
CUST1012556,0.0844,0.3943,0.1183,0.3625,0.2024,0.5212,2026-06
CUST1012557,0.3921,0.7042,0.5615,0.1222,0.207,0.4313,2026-06
CUST1012558,0.2951,0.1921,0.1705,0.1843,0.3577,0.1743,2026-06
CUST1012559,0.4858,0.538,0.4934,0.162,0.4645,0.5168,2026-06
CUST1012560,0.3675,0.442,0.3439,0.1917,0.5009,0.2941,2026-06
CUST1012561,0.474,0.5252,0.2967,0.2264,0.3436,0.5343,2026-06
CUST1012562,0.3071,0.3026,0.2903,0.1781,0.4477,0.5752,2026-06
CUST1012563,0.2641,0.1334,0.3044,0.01,0.3762,0.07489999999999999,2026-06
CUST1012564,0.5583,0.7559,0.3006,0.1549,0.2554,0.5564,2026-06
CUST1012565,0.1763,0.41,0.035,0.1812,0.2379,0.2145,2026-06
CUST1012566,0.442,0.4915,0.401,0.2724,0.2719,0.3793,2026-06
CUST1012567,0.2412,0.3897,0.0964,0.1462,0.3312,0.1533,2026-06
CUST1012568,0.3574,0.2553,0.2567,0.1407,0.39,0.3698,2026-06
CUST1012569,0.3092,0.4728,0.1927,0.09669999999999999,0.3069,0.2813,2026-06
CUST1012570,0.1237,0.2887,0.5586,0.1556,0.329,0.7527,2026-06
CUST1012571,0.3388,0.3984,0.4925,0.07829999999999999,0.2776,0.3986,2026-06
CUST1012572,0.591,0.6318,0.4105,0.1969,0.6381,0.6038,2026-06
CUST1012573,0.4197,0.6565,0.589,0.1963,0.3491,0.6551,2026-06
CUST1012574,0.6281,0.2914,0.447,0.1648,0.4489,0.1577,2026-06
CUST1012575,0.4615,0.3661,0.5322,0.1999,0.22,0.4602,2026-06
CUST1012576,0.2977,0.1858,0.2053,0.1252,0.1018,0.2664,2026-06
CUST1012577,0.2699,0.0149,0.2799,0.1007,0.3474,0.2993,2026-06
CUST1012578,0.6325,0.4871,0.5199,0.1792,0.4018,0.5223,2026-06
CUST1012579,0.5429,0.3884,0.3853,0.03,0.5214,0.1771,2026-06
CUST1012580,0.0472,0.1344,0.3404,0.2189,0.4489,0.2094,2026-06
CUST1012581,0.3166,0.3461,0.4482,0.0562,0.3559,0.6183999999999999,2026-06
CUST1012582,0.3332,0.3577,0.5067,0.163,0.3425,0.6820000000000001,2026-06
CUST1012583,0.4254,0.6922,0.3726,0.1087,0.2196,0.6343,2026-06
CUST1012584,0.1927,0.2752,0.01,0.7032,0.268,0.1895,2026-06
CUST1012585,0.2578,0.3699,0.2606,0.4754,0.2408,0.3039,2026-06
CUST1012586,0.3159,0.1063,0.1925,0.2358,0.3196,0.1671,2026-06
CUST1012587,0.3367,0.7314000000000001,0.4108,0.1298,0.5921999999999999,0.3663,2026-06
CUST1012588,0.2209,0.4603,0.1304,0.2253,0.1975,0.3775,2026-06
CUST1012589,0.3727,0.0806,0.236,0.1916,0.3085,0.2735,2026-06
CUST1012590,0.4598,0.4152,0.1589,0.3164,0.2397,0.3955,2026-06
CUST1012591,0.328,0.3654,0.4181,0.1268,0.5306,0.2813,2026-06
CUST1012592,0.358,0.3984,0.3874,0.233,0.3889,0.5155999999999999,2026-06
CUST1012593,0.1809,0.0442,0.1882,0.2018,0.4063,0.2051,2026-06
CUST1012594,0.1205,0.4545,0.3156,0.1927,0.372,0.6531,2026-06
CUST1012595,0.4048,0.4511,0.09370000000000001,0.1335,0.249,0.218,2026-06
CUST1012596,0.3068,0.4325,0.2747,0.08359999999999999,0.2872,0.5004999999999999,2026-06
CUST1012597,0.5452,0.4875,0.509,0.6151,0.1409,0.3003,2026-06
CUST1012598,0.3213,0.1012,0.175,0.241,0.4795,0.1359,2026-06
CUST1012599,0.3058,0.0803,0.2549,0.3123,0.4195,0.2066,2026-06
CUST1012600,0.6147,0.3604,0.3455,0.206,0.3591,0.0328,2026-06
CUST1012601,0.1856,0.4286,0.4591,0.108,0.2184,0.4574,2026-06
CUST1012602,0.2672,0.5415,0.4863,0.3125,0.2733,0.4192,2026-06
