CustID,Month period,Average ticket size,Count,99% value,Total credit amount (sn),Total debit amount (sn),UPI txn count (sn),Salary credit flag (sn),MCC diversity count (sn),High value txn flag (sn),Most common channel (sn),Most common MCC (sn),Days since last txn (sn),Avg monthly balance proxy (sn)
CUST1012428,2026-06,120555.03,12,11358.34,845058.54,0,0,Y,2,N,INTERNET_BANKING,0000,9,577676
CUST1012429,2026-06,3043.87,15,2776.36,32490.39,0,0,Y,2,N,INTERNET_BANKING,5814,1,1525393.08
CUST1012430,2026-06,3233.83,26,3764,6530.44,21270.13,0,Y,3,N,MOBILE_APP,5411,4,760219.33
CUST1012431,2026-06,3606.77,21,2970.18,8403.25,38190.19,0,N,3,N,MOBILE_APP,7399,0,160021
CUST1012432,2026-06,2922.49,16,1713.51,8276.030000000001,3988.48,6,Y,2,N,MOBILE_APP,5732,2,185129.25
CUST1012433,2026-06,1568.43,22,1502.9,12339.27,4207.27,6,N,3,N,MOBILE_APP,5912,0,569866.63
CUST1012434,2026-06,10121.07,32,9006.950000000001,91961.16,46153.68,7,N,4,N,UPI,5411,0,1170497.34
CUST1012435,2026-06,3977.52,13,3981.68,6547.19,12492.61,3,N,3,N,UPI,5912,1,637375.46
CUST1012436,2026-06,127268.07,9,3980.47,962259.45,8029.95,6,N,3,N,POS,7399,9,3086053.9
CUST1012437,2026-06,27470.96,53,8425.809999999999,438002.19,41228.49,6,Y,5,N,UPI,5912,7,641617.34
CUST1012438,2026-06,69673.73,45,16497.12,655824.99,156611.19,16,Y,4,N,MOBILE_APP,0000,14,1378086.4
CUST1012439,2026-06,2493.03,25,2618.39,11362.27,18130.89,5,Y,3,N,UPI,6513,4,1002230.02
CUST1012440,2026-06,4041.39,6,4041.39,0,14843.66,0,Y,1,N,UPI,5732,28,933289.36
CUST1012441,2026-06,92856.14,12,710.55,421764.59,0,0,Y,2,N,MOBILE_APP,5814,2,692036.66
CUST1012442,2026-06,35446.78,26,3243.33,254135.62,34422.43,6,Y,3,N,MOBILE_APP,0000,7,159830.71
CUST1012443,2026-06,174898.12,13,5587.71,1083048.06,13590.28,0,Y,2,N,INTERNET_BANKING,0000,4,652985.9399999999
CUST1012444,2026-06,7231.82,10,7329.61,0,93383.91,3,Y,3,N,INTERNET_BANKING,6011,7,554980.09
CUST1012445,2026-06,2884.37,15,1645.91,0,28883.7,4,N,3,N,POS,4814,10,238371.76
CUST1012446,2026-06,30680.23,37,3480.98,634289.84,40637.79,8,N,5,N,MOBILE_APP,5691,8,568415.51
CUST1012447,2026-06,6629.88,27,3008.85,0,55207.08,0,N,3,N,MOBILE_APP,5732,10,1214759.04
CUST1012448,2026-06,2074.19,33,2246.38,0,45956.16,24,Y,4,N,MOBILE_APP,5732,2,746175.78
CUST1012449,2026-06,342.69,22,399.08,3161.18,1824.57,0,N,3,N,MOBILE_APP,8299,4,184503.89
CUST1012450,2026-06,2621.53,14,998.88,3604.93,14676.16,6,N,2,N,BRANCH,4111,10,500445.84
CUST1012451,2026-06,842.59,16,309.48,4813.21,518.6900000000001,0,N,2,N,UPI,4111,18,319163.49
CUST1012452,2026-06,10279.44,35,12423.85,30285.08,62239.91,8,Y,4,N,MOBILE_APP,4111,4,1680975.05
CUST1012453,2026-06,459.52,0,0,0,0,0,N,0,N,,,999,116644.31
CUST1012454,2026-06,6761.87,36,7637.78,35506.67,40541.99,7,Y,5,N,MOBILE_APP,6011,8,2483593.5
CUST1012455,2026-06,1031.04,11,1031.04,0,4357.25,0,N,1,N,POS,4111,10,48864.51
CUST1012456,2026-06,5085.37,36,7864.47,29864.46,48847.65,14,N,5,N,UPI,5691,7,460230.26
CUST1012457,2026-06,29425.67,13,8631.01,17141.35,109141.01,6,Y,2,N,MOBILE_APP,5411,4,2820357.31
CUST1012458,2026-06,243.23,0,0,0,0,0,N,0,N,,,999,444085.1
CUST1012459,2026-06,2284.36,34,2317.21,17636.69,17038.11,0,Y,4,N,MOBILE_APP,8299,5,104174.25
CUST1012460,2026-06,3105.51,17,1971.4,4287.43,20991.09,6,N,2,N,BRANCH,5814,18,1232259.19
CUST1012461,2026-06,5004.29,14,5667.73,37242.88,0,3,N,3,N,UPI,6011,6,253421.97
CUST1012462,2026-06,360.54,10,360.54,624.76,0,0,N,1,N,MOBILE_APP,4814,23,167952.55
CUST1012463,2026-06,103.72,0,0,0,0,0,N,0,N,,,999,277966.82
CUST1012464,2026-06,3677.31,32,3202.48,2343.79,90568.07000000001,16,N,5,N,MOBILE_APP,0000,0,554214.99
CUST1012465,2026-06,2762.13,38,2403.63,22746.04,14464.66,0,N,4,N,MOBILE_APP,4900,0,285947.47
CUST1012466,2026-06,1233.9,21,595.24,0,5047.67,8,N,2,N,MOBILE_APP,7399,10,165117.84
CUST1012467,2026-06,34705.16,20,7021.85,575412.88,29470.91,3,Y,6,N,MOBILE_APP,0000,1,499797.88
CUST1012468,2026-06,2482.29,7,2482.29,0,12115.61,0,N,1,N,CALL_CENTER,5814,23,742171.28
CUST1012469,2026-06,95135.58,11,94861.75999999999,419593.51,0,0,Y,1,N,INTERNET_BANKING,0000,16,348722.86
CUST1012470,2026-06,15097.8,20,8482.15,0,126749.25,4,Y,4,N,UPI,6513,4,880554.17
CUST1012471,2026-06,3835.51,30,6123.83,48592.39,9486.09,15,Y,6,N,MOBILE_APP,7399,5,362092.9
CUST1012472,2026-06,830.23,16,384.22,0,2726.25,0,N,2,N,UPI,6513,22,58637.73
CUST1012473,2026-06,1670.2,10,909.21,6047.75,2824.58,4,N,2,N,MOBILE_APP,4111,24,90509.95
CUST1012474,2026-06,3060.39,10,2318.68,6258.81,10824.6,0,Y,2,N,BRANCH,8299,11,495468.41
CUST1012475,2026-06,129.98,0,0,0,0,0,N,0,N,,,999,378410.69
CUST1012476,2026-06,971.76,21,1279.75,4315.9,11451.35,8,N,4,N,UPI,5691,2,231302.59
CUST1012477,2026-06,6364.33,17,5055.23,0,45706.66,8,Y,2,N,CALL_CENTER,5411,13,705259.35
CUST1012478,2026-06,464.66,10,464.66,0,838,0,Y,1,N,UPI,6513,14,190648.76
CUST1012479,2026-06,2651.84,56,467.19,659.25,70884.64999999999,24,N,7,N,MOBILE_APP,5541,1,84271.17999999999
CUST1012480,2026-06,913.33,13,588.87,3674.12,0,5,N,2,N,BRANCH,5411,4,188750.56
CUST1012481,2026-06,1842.16,7,1040.55,2626.15,4339.02,0,N,2,N,ATM,5411,9,217025.74
CUST1012482,2026-06,888.39,9,524.22,0,7932.92,3,N,2,N,UPI,5812,6,89243.92
CUST1012483,2026-06,166721.03,9,166721.03,643140.3,0,0,Y,1,N,INTERNET_BANKING,0000,2,591084.5699999999
CUST1012484,2026-06,73762.05,10,231.24,338772.84,1002.66,4,Y,2,N,INTERNET_BANKING,4900,17,455310.07
CUST1012485,2026-06,1148.15,10,723.61,0,4979.25,5,N,2,N,INTERNET_BANKING,5812,5,506104.37
CUST1012486,2026-06,1350.25,16,1105.42,0,25227.59,3,N,4,N,MOBILE_APP,7399,5,417834.03
CUST1012487,2026-06,793.16,25,984.89,0,8632.83,0,N,3,N,UPI,5411,6,168586.89
CUST1012488,2026-06,1890.14,28,2189.07,7589.78,21733.71,7,Y,3,N,MOBILE_APP,6513,0,309168.35
CUST1012489,2026-06,2937.97,7,2064.53,0,20873.77,0,Y,2,N,UPI,5812,25,209266.54
CUST1012490,2026-06,5253.45,12,5742.67,16838.09,37624.04,0,N,4,N,MOBILE_APP,6011,9,1364422.25
CUST1012491,2026-06,79516.58,17,25273.81,0,1550923.55,0,Y,3,N,MOBILE_APP,5814,0,1944908.81
CUST1012492,2026-06,3818.16,37,1330.45,4739.88,42059.33,8,N,3,N,MOBILE_APP,4900,2,1257932.74
CUST1012493,2026-06,398.71,0,0,0,0,0,N,0,N,,,999,513679.22
CUST1012494,2026-06,12891.28,20,2706.84,78856.78,0,5,Y,4,N,INTERNET_BANKING,4900,13,158390.42
CUST1012495,2026-06,1571.95,18,1224.67,2825.05,13958.7,10,N,2,N,MOBILE_APP,4900,2,135498.09
CUST1012496,2026-06,8359.440000000001,23,7094.1,17345.57,35070.92,6,Y,3,N,MOBILE_APP,0000,6,523714.53
CUST1012497,2026-06,1762.23,12,1956.81,2830.71,15845.49,0,N,3,N,UPI,8299,0,232620.33
CUST1012498,2026-06,6926.48,15,5599.36,0,28007.15,0,Y,2,N,INTERNET_BANKING,5691,17,677010.85
CUST1012499,2026-06,1902.05,4,1902.05,0,7166.47,0,Y,1,N,MOBILE_APP,5411,20,95296.75999999999
CUST1012500,2026-06,95228.78,14,3772.12,611765.7,0,6,Y,2,N,INTERNET_BANKING,0000,5,362584.33
CUST1012501,2026-06,59027.58,23,11538.13,456205.31,12364.57,0,Y,3,N,MOBILE_APP,4900,9,255670.43
CUST1012502,2026-06,104796.64,14,111937.99,971134.7,8949.719999999999,3,Y,2,N,INTERNET_BANKING,0000,6,940127.29
CUST1012503,2026-06,3347,49,2699.61,15671.91,57904.54,24,Y,5,N,MOBILE_APP,5814,6,302760.99
CUST1012504,2026-06,3552.82,21,5146.12,13324.02,11001.04,0,Y,3,N,MOBILE_APP,6011,2,733474.27
CUST1012505,2026-06,4653.24,35,4137.36,7607.77,104583.92,10,Y,4,N,MOBILE_APP,4900,2,474158.05
CUST1012506,2026-06,1831.25,21,2082.93,2098.81,22411.62,4,Y,5,N,MOBILE_APP,5812,9,417943.5
CUST1012507,2026-06,2076.45,32,2650.38,0,18700.6,0,Y,4,N,MOBILE_APP,5541,1,528997.0600000001
CUST1012508,2026-06,868.7,20,391.06,0,7115.37,18,Y,3,N,INTERNET_BANKING,5732,5,342315.97
CUST1012509,2026-06,8201.26,13,3549.14,12582.92,81064.07000000001,6,N,4,N,MOBILE_APP,6011,1,1044570.29
CUST1012510,2026-06,331.25,0,0,0,0,0,N,0,N,,,999,362227.65
CUST1012511,2026-06,7865.3,4,7865.3,0,37901.62,4,N,1,N,UPI,6513,27,292818.48
CUST1012512,2026-06,48691.17,29,13153.04,718357.1800000001,119656.21,4,Y,5,N,INTERNET_BANKING,5912,2,676292.05
CUST1012513,2026-06,1962.4,26,1365.34,4521.47,18592.78,16,Y,3,N,MOBILE_APP,5732,12,559512.3
CUST1012514,2026-06,789.05,19,668.8099999999999,3178.66,2456.18,12,Y,3,N,MOBILE_APP,5411,14,912628.86
CUST1012515,2026-06,3284.16,10,1566.54,15664.32,2695.58,5,Y,2,N,MOBILE_APP,5691,6,207931.74
CUST1012516,2026-06,117153.78,29,7984.18,1064703.3,22193.79,7,Y,4,N,INTERNET_BANKING,6513,2,776091.42
CUST1012517,2026-06,7225.51,12,6659.09,23920.14,21961.94,3,N,3,N,MOBILE_APP,6513,4,2574000.52
CUST1012518,2026-06,123.29,0,0,0,0,0,N,0,N,,,999,902439.54
CUST1012519,2026-06,2033.49,13,2033.49,0,4827.48,8,Y,1,N,POS,5814,8,1001201.22
CUST1012520,2026-06,335.29,0,0,0,0,0,N,0,N,,,999,123076.21
CUST1012521,2026-06,2866.89,17,747.62,0,19387.28,6,N,2,N,BRANCH,7399,2,511900.56
CUST1012522,2026-06,3940.47,13,3416,8730.610000000001,10752.98,6,N,2,N,MOBILE_APP,6011,5,1076213.09
CUST1012523,2026-06,11407.85,16,2517.5,9213.059999999999,170015.34,0,N,4,N,MOBILE_APP,4814,0,188570.13
CUST1012524,2026-06,214.23,0,0,0,0,0,N,0,N,,,999,707841.12
CUST1012525,2026-06,2301.13,16,2723.72,15455.43,2702.19,4,N,2,N,BRANCH,0000,18,667103.6
CUST1012526,2026-06,14012.88,42,8619.870000000001,144695.22,92155.92,0,Y,5,N,UPI,5732,2,1019012.82
CUST1012527,2026-06,40447.76,8,40447.76,0,104216.59,0,N,1,N,MOBILE_APP,5912,7,984931.8100000001
CUST1012528,2026-06,1111.85,9,1111.85,0,2581.21,0,Y,1,N,MOBILE_APP,7399,12,417139.42
CUST1012529,2026-06,4765.42,25,4251.83,6902.1,46537.26,5,N,3,N,MOBILE_APP,4111,1,235982.72
CUST1012530,2026-06,14795.95,54,6267.25,283537.52,88100.74000000001,7,Y,5,N,MOBILE_APP,0000,5,231796.65
CUST1012531,2026-06,1038.12,15,380.64,745.88,6498.7,5,N,2,N,MOBILE_APP,5691,5,137204.15
CUST1012532,2026-06,778.35,15,1039.58,0,6725.63,6,N,4,N,MOBILE_APP,6513,25,89062.00999999999
CUST1012533,2026-06,123295.36,27,4559.15,826461.14,29742.51,8,Y,3,N,UPI,5812,6,2535465.12
CUST1012534,2026-06,7936.39,15,7996.36,0,96421.19,0,Y,3,N,BRANCH,4900,16,998961.67
CUST1012535,2026-06,5527.34,19,4847.16,9945.860000000001,21726.31,7,N,2,N,MOBILE_APP,6513,7,912168.48
CUST1012536,2026-06,965.64,14,70.45,184.15,7502.24,12,N,2,N,BRANCH,5814,9,87768.28
CUST1012537,2026-06,1450.97,8,1450.97,0,5370.89,0,N,1,N,MOBILE_APP,5912,25,376334.25
CUST1012538,2026-06,3039.12,20,1871.31,20497.21,0,8,N,2,N,MOBILE_APP,5912,11,413304.31
CUST1012539,2026-06,4645.81,6,4645.81,0,16621.64,3,N,1,N,INTERNET_BANKING,5812,0,2996893.52
CUST1012540,2026-06,3025.2,17,3334.63,3618.55,49950.25,3,Y,5,N,MOBILE_APP,5691,4,848992.59
CUST1012541,2026-06,2193.32,4,2193.32,0,7245.72,3,N,1,N,MOBILE_APP,6513,21,244298.58
CUST1012542,2026-06,22760.75,22,3368.45,342408.09,22987.62,3,Y,5,N,INTERNET_BANKING,0000,2,330907.65
CUST1012543,2026-06,49114.62,25,44813.86,435882.61,100694.87,12,Y,3,N,UPI,0000,5,143071.63
CUST1012544,2026-06,22391.31,31,6109.83,0,180035.29,21,N,3,N,INTERNET_BANKING,7399,4,192497.99
CUST1012545,2026-06,23681.69,20,26091.91,126105.11,120290.77,6,N,2,N,ATM,5691,16,1538136.26
CUST1012546,2026-06,2208.17,12,1654.04,11316.75,0,4,N,2,N,MOBILE_APP,7399,22,940811.22
CUST1012547,2026-06,1228.28,51,1717.48,2490.28,16358.65,32,N,4,N,UPI,7399,0,95748.94
CUST1012548,2026-06,5906.04,23,3444.75,0,76912.28999999999,0,N,2,N,MOBILE_APP,4111,1,1036651.11
CUST1012549,2026-06,1267.26,7,1267.26,0,2465.73,0,N,1,N,BRANCH,4900,21,110372.45
CUST1012550,2026-06,1581.71,5,1581.71,2725.36,0,5,N,1,N,MOBILE_APP,6011,3,130071.81
CUST1012551,2026-06,4327.74,17,3455.78,36523.9,0,4,Y,3,N,ATM,0000,4,188618.27
CUST1012552,2026-06,2219.97,30,2432.53,20086.63,14712.83,10,N,4,N,MOBILE_APP,5732,3,512733.02
CUST1012553,2026-06,320.19,0,0,0,0,0,N,0,N,,,999,90856.92999999999
CUST1012554,2026-06,1904.34,13,996.58,0,13443.09,4,N,2,N,MOBILE_APP,5812,1,300409.04
CUST1012555,2026-06,1342.06,33,1630.61,9793.530000000001,6935.58,12,N,5,N,MOBILE_APP,5812,13,186589.8
CUST1012556,2026-06,1907.85,17,1330.18,4258.31,22434.68,0,N,3,N,MOBILE_APP,5814,2,88628.38
CUST1012557,2026-06,4842.8,49,5492.38,17438.94,61011.56,12,Y,6,N,MOBILE_APP,4900,9,1624182.76
CUST1012558,2026-06,452.15,0,0,0,0,0,N,0,N,,,999,222318.45
CUST1012559,2026-06,54828.88,9,1723.27,325323.95,1690.66,3,Y,3,N,INTERNET_BANKING,0000,10,399236.19
CUST1012560,2026-06,5681.23,24,5414.35,10800.06,74902.99000000001,10,N,3,N,MOBILE_APP,4900,5,450259.1
CUST1012561,2026-06,7678.17,39,9512.15,34220.89,121098.21,21,Y,4,N,MOBILE_APP,5812,1,656743.4
CUST1012562,2026-06,3055.13,8,3055.13,5629.93,0,0,N,1,N,INTERNET_BANKING,5812,18,636507.41
CUST1012563,2026-06,1412.22,51,2308.41,5678.93,14112.38,8,N,5,N,MOBILE_APP,5812,0,404078.53
CUST1012564,2026-06,7545.74,36,15960.31,4087.4,103112.51,24,Y,7,N,MOBILE_APP,0000,3,449409.42
CUST1012565,2026-06,77.76000000000001,0,0,0,0,0,N,0,N,,,999,146604.19
CUST1012566,2026-06,582.33,6,582.33,1559.08,0,3,Y,1,N,BRANCH,4900,3,881050.8100000001
CUST1012567,2026-06,2326.78,16,1154.24,0,9307.92,6,N,2,N,POS,5814,2,400776.78
CUST1012568,2026-06,3634.77,16,2752.53,0,19929.41,8,N,2,N,MOBILE_APP,5541,8,842937.73
CUST1012569,2026-06,1997.99,9,1729,3683.79,4640.76,0,N,2,N,MOBILE_APP,5411,3,75733.25
CUST1012570,2026-06,422.99,0,0,0,0,0,N,0,N,,,999,605586.12
CUST1012571,2026-06,5673.7,9,5673.7,0,11086.85,0,Y,1,N,MOBILE_APP,7399,23,186991.47
CUST1012572,2026-06,12405.96,8,12405.96,0,28658.86,0,Y,1,N,UPI,4900,19,360055.3
CUST1012573,2026-06,112796.21,33,13209.82,855258.28,117180.6,6,Y,5,N,UPI,0000,4,267558.42
CUST1012574,2026-06,1304.45,15,1260.56,7345.88,7387.48,0,Y,3,N,MOBILE_APP,4111,2,453792.59
CUST1012575,2026-06,147477.36,20,29796.37,1102381.88,152029.42,0,Y,2,N,MOBILE_APP,0000,0,1198905.74
CUST1012576,2026-06,153.39,0,0,0,0,0,N,0,N,,,999,61649.08
CUST1012577,2026-06,9298.4,22,4950.91,42852.96,14610.91,6,N,3,N,MOBILE_APP,6513,0,98540.00999999999
CUST1012578,2026-06,8381.92,21,2095.48,2420.09,65203.96,0,Y,3,N,UPI,5732,1,717948.35
CUST1012579,2026-06,1718.49,11,1145.41,12853.3,0,3,Y,2,N,ATM,5812,18,263623.07
CUST1012580,2026-06,476.82,26,357.11,694.64,5161.41,0,N,3,N,ATM,8299,18,184222.6
CUST1012581,2026-06,37263.76,44,31968.86,110870.47,424920.16,24,N,3,N,MOBILE_APP,7399,1,5415616.21
CUST1012582,2026-06,82793.47,28,16264.93,662429.58,25963.56,6,Y,4,N,BRANCH,5732,1,727558
CUST1012583,2026-06,7221.67,25,7994.58,73538.16,0,8,Y,3,N,MOBILE_APP,5691,2,872829.41
CUST1012584,2026-06,4793.76,20,1617.19,0,43994.88,10,N,3,N,MOBILE_APP,4900,16,288057.91
CUST1012585,2026-06,40.57,0,0,0,0,0,N,0,N,,,999,445193.72
CUST1012586,2026-06,560.92,14,71,3124.92,0,0,N,2,N,MOBILE_APP,0000,13,348527.3
CUST1012587,2026-06,924.74,30,1553.59,288.31,15727.06,14,Y,4,N,MOBILE_APP,6513,7,355729.69
CUST1012588,2026-06,19320.33,38,1905.21,290407.91,19122.06,0,Y,4,N,MOBILE_APP,0000,1,325824.25
CUST1012589,2026-06,1025.65,9,1025.65,0,2636.58,0,N,1,N,MOBILE_APP,7399,9,381985.89
CUST1012590,2026-06,1932.72,11,2534.73,0,14250.44,3,Y,3,N,MOBILE_APP,6513,17,1343196.19
CUST1012591,2026-06,2773.86,17,3108.27,0,27959.24,5,Y,3,N,CALL_CENTER,4900,10,348885.23
CUST1012592,2026-06,172731.23,18,9532.68,1079243.99,36040.24,5,Y,2,N,INTERNET_BANKING,8299,16,2785857.34
CUST1012593,2026-06,537.65,28,645.49,3746.9,10209.74,12,N,6,N,MOBILE_APP,7399,0,80103.11
CUST1012594,2026-06,7029.18,16,2157,38324.81,9848.690000000001,0,N,2,N,MOBILE_APP,5814,22,386335.8
CUST1012595,2026-06,2553.78,10,2473.29,7509.62,25842.36,3,Y,3,N,MOBILE_APP,6011,1,80014
CUST1012596,2026-06,8101.85,9,8009.74,12645.15,50251.98,3,N,3,N,MOBILE_APP,4111,17,4213844.7
CUST1012597,2026-06,4848.8,29,4821.51,49254.33,10657.58,0,Y,3,N,MOBILE_APP,0000,5,394192.05
CUST1012598,2026-06,907.38,26,1314.33,3041.25,4114.61,0,N,4,N,MOBILE_APP,4111,13,46948.72
CUST1012599,2026-06,7815.13,27,2111.5,106259.26,4308.33,6,N,4,N,INTERNET_BANKING,5812,6,254620.87
CUST1012600,2026-06,814.46,25,802.98,1929.37,2970.43,7,N,3,N,UPI,5541,8,310023.23
CUST1012601,2026-06,151.47,0,0,0,0,0,N,0,N,,,999,695803.63
CUST1012602,2026-06,14167.56,17,9292.450000000001,2643.02,89026.00999999999,15,N,2,N,MOBILE_APP,5541,6,720385.1899999999
CUST1012603,2026-06,1024.34,10,777.46,0,9322.6,5,N,2,N,UPI,4814,7,59224.38
CUST1012604,2026-06,867.47,7,867.47,0,3784.75,0,Y,1,N,INTERNET_BANKING,5814,26,1780253.7
CUST1012605,2026-06,4345.45,11,5195.74,0,62085.02,6,N,3,N,ATM,4814,3,1213226.98
CUST1012606,2026-06,3251.5,22,4220.26,11219.3,18364.27,0,Y,3,N,INTERNET_BANKING,0000,3,417645.78
CUST1012607,2026-06,1239.37,9,1239.37,0,3945.4,7,N,1,N,MOBILE_APP,5732,10,330765.37
CUST1012608,2026-06,5405.42,20,7984.02,0,106349.41,3,Y,5,N,MOBILE_APP,4900,0,1376100.41
CUST1012609,2026-06,3683.7,7,3683.7,12250.5,0,6,Y,1,N,MOBILE_APP,5732,14,465571.86
CUST1012610,2026-06,34486.21,14,47926.13,346640.25,2224.78,0,Y,2,N,INTERNET_BANKING,0000,7,72631.14999999999
CUST1012611,2026-06,6701.05,17,2784.91,0,27156.33,0,N,2,N,MOBILE_APP,5541,18,2459576.3
CUST1012612,2026-06,11354.31,10,1585.95,0,39578.04,3,N,2,N,INTERNET_BANKING,6011,4,837289.09
CUST1012613,2026-06,2608.04,8,2608.04,0,4768.53,0,N,1,N,MOBILE_APP,5732,25,2216342.55
CUST1012614,2026-06,425.86,24,595.49,2260.32,2597.99,10,N,4,N,MOBILE_APP,5691,5,125726.3
CUST1012615,2026-06,3208.41,26,4596.33,8212.440000000001,65165.35,10,N,4,N,MOBILE_APP,4900,7,610762.8100000001
CUST1012616,2026-06,4982.41,39,2897.2,7035.08,83560.64999999999,15,N,5,N,MOBILE_APP,5541,1,162684.12
CUST1012617,2026-06,7427.95,21,6303.79,20301.28,61437.7,14,Y,3,N,MOBILE_APP,5691,2,1242430.47
CUST1012618,2026-06,243.08,11,243.08,0,748.08,8,N,1,N,MOBILE_APP,5814,1,26927
CUST1012619,2026-06,16084.13,23,23400.14,128219.48,100179.39,6,N,7,N,MOBILE_APP,5732,0,1348646.43
CUST1012620,2026-06,627.1900000000001,8,627.1900000000001,1187.67,0,0,N,1,N,MOBILE_APP,8299,22,665343.37
CUST1012621,2026-06,4043.25,20,2243.62,0,34112.82,5,N,2,N,MOBILE_APP,5814,4,1386956.15
CUST1012622,2026-06,64392.37,25,11019.45,1229793.54,0,4,Y,4,N,MOBILE_APP,4814,0,542730.99
CUST1012623,2026-06,3194.7,22,3733.04,16637.74,29595.26,8,N,4,N,INTERNET_BANKING,7399,0,502714.65
CUST1012624,2026-06,4794.68,26,4032.46,0,54706.31,14,Y,3,N,MOBILE_APP,4111,0,106058
CUST1012625,2026-06,2355.84,10,2355.84,8142.67,0,7,Y,1,N,MOBILE_APP,6011,22,1233334.29
CUST1012626,2026-06,2906.22,12,2194.27,13724.86,10165.95,9,Y,3,N,MOBILE_APP,5691,11,2503479.38
CUST1012627,2026-06,7551.22,24,8428.870000000001,56973.48,38596.2,0,Y,3,N,UPI,5732,4,1360886.19
CUST1012628,2026-06,16706.47,8,5229.82,56794.04,0,0,Y,2,N,MOBILE_APP,6011,3,1493123.62
CUST1012629,2026-06,2476.1,29,3191.61,10597.31,32347.27,0,N,4,N,MOBILE_APP,5814,8,569006.3
CUST1012630,2026-06,825.17,33,668,2370.67,8319.68,12,Y,4,N,MOBILE_APP,7399,7,432903.39
CUST1012631,2026-06,18326.74,11,5081.44,8950.889999999999,77906.58,5,Y,2,N,MOBILE_APP,8299,7,683035.34
CUST1012632,2026-06,632.29,8,365.57,2059.7,1532.7,0,Y,2,N,INTERNET_BANKING,5411,0,176557.79
CUST1012633,2026-06,75717.31,23,1310.04,674116.67,7744.55,0,Y,3,N,INTERNET_BANKING,4900,0,533749.36
CUST1012634,2026-06,2178.25,21,2618.06,0,30737.23,7,Y,3,N,UPI,5912,1,188720.34
CUST1012635,2026-06,47451.41,17,30656.62,759731.49,11521.77,0,Y,5,N,ATM,4814,0,805095.75
CUST1012636,2026-06,376.3,27,175.32,2381.16,595.11,8,N,3,N,INTERNET_BANKING,5411,9,100374.76
CUST1012637,2026-06,1445.35,7,1445.35,0,3433.23,0,N,1,N,INTERNET_BANKING,6011,3,489067.01
CUST1012638,2026-06,3218.05,19,3411.25,37711.21,0,6,Y,2,N,MOBILE_APP,6513,10,1529899.4
CUST1012639,2026-06,1498.01,20,974.84,4862.98,3027.76,0,N,2,N,MOBILE_APP,5814,10,108210.58
CUST1012640,2026-06,6807.82,37,7590.75,46743.34,30331.96,16,Y,4,N,MOBILE_APP,7399,7,953424.53
CUST1012641,2026-06,5646.46,35,7578.84,26332.61,92336.72,6,Y,4,N,MOBILE_APP,4814,7,892574.02
CUST1012642,2026-06,511.1,9,426.98,1474.35,2253.03,8,N,2,N,MOBILE_APP,8299,17,294358.45
CUST1012643,2026-06,10878.6,9,10878.6,0,35096.67,7,Y,1,N,MOBILE_APP,5814,14,1625659.59
CUST1012644,2026-06,7886.08,40,14425.41,74687.23,19973.7,0,N,5,N,MOBILE_APP,4900,0,1479970.12
CUST1012645,2026-06,3679.2,18,3625.9,5952.73,28765.47,0,Y,2,N,MOBILE_APP,4900,1,1307649.34
CUST1012646,2026-06,3823.51,24,3926.24,15881.85,11588.35,14,Y,3,N,MOBILE_APP,5812,5,1395693.65
CUST1012647,2026-06,853.58,14,674.3099999999999,0,2645.65,7,Y,1,N,UPI,5411,15,85486.78999999999
CUST1012648,2026-06,654.72,11,654.72,1753.15,0,0,N,1,N,UPI,5732,27,503569.23
CUST1012649,2026-06,252493.02,13,2137.44,1293956.3,9015.219999999999,4,Y,2,N,INTERNET_BANKING,0000,15,1858207.35
CUST1012650,2026-06,1235.52,12,1463.91,8554.209999999999,3831.8,0,N,3,N,UPI,5814,18,182435.74
CUST1012651,2026-06,2683.68,10,747.5700000000001,1649.29,18332.08,0,Y,2,N,MOBILE_APP,5814,13,225446.04
CUST1012652,2026-06,3717.67,35,5487.01,13021.87,57300.05,10,Y,4,N,MOBILE_APP,5411,14,821527.85
CUST1012653,2026-06,175181.76,28,16117.42,1795324.28,54412.4,0,Y,4,N,INTERNET_BANKING,0000,1,841682.87
CUST1012654,2026-06,8821.51,28,10902.94,26199.4,43170.69,0,N,3,N,MOBILE_APP,8299,1,903669.16
CUST1012655,2026-06,8958.23,19,12206.1,0,60690.89,12,Y,2,N,INTERNET_BANKING,5812,18,856187.24
CUST1012656,2026-06,1777.37,25,2696.09,2555.29,21736.14,0,Y,6,N,MOBILE_APP,5812,0,495611.08
CUST1012657,2026-06,4955.47,9,1413.01,22034.16,5940.48,3,Y,2,N,BRANCH,7399,17,598551
CUST1012658,2026-06,904.45,30,1387.48,6655.66,1789.61,15,Y,4,N,INTERNET_BANKING,4111,8,613163.99
CUST1012659,2026-06,16135.06,18,30405.96,21063.44,236659.25,3,Y,5,N,MOBILE_APP,4111,2,705295.6800000001
CUST1012660,2026-06,2669.47,24,2652.41,10721.49,23303.06,6,Y,4,N,INTERNET_BANKING,5814,5,688468.85
CUST1012661,2026-06,229.24,18,81.83,284.11,1994.02,0,N,3,N,MOBILE_APP,5541,4,28261.88
CUST1012662,2026-06,5432.34,10,5432.34,0,12671.04,5,N,1,N,MOBILE_APP,5814,0,413243.47
CUST1012663,2026-06,1197.88,7,1197.88,0,2435.18,0,Y,1,N,INTERNET_BANKING,6513,4,378925.75
