CustID,Date of login,Days since last login (sn),Location,App details,Phone/device details,Login count 30D (sn),Login count 90D (sn),Last app version (sn),Preferred login hour (sn),Device OS (sn),Session ID latest (sn)
CUST1012412,2026-06-10,20,Delhi,Axis Mobile/Open App v12.0.0,iPhone 14,5,35,12.0.0,20,iOS,SID50012412
CUST1012413,2026-05-20,41,Hyderabad,Axis Mobile/Open App v11.4.0,OnePlus 11,6,68,11.4.0,15,Android,SID50012413
CUST1012414,2026-05-16,45,Patna,Axis Mobile/Open App v11.3.1,iPhone 13,3,8,11.3.1,14,iOS,SID50012414
CUST1012415,2026-06-03,27,Nagpur,Axis Mobile/Open App v11.4.0,OnePlus 11,0,0,11.4.0,13,Android,SID50012415
CUST1012416,2026-05-22,39,Bengaluru,Axis Mobile/Open App v12.0.0,iPhone 13,0,10,12.0.0,15,iOS,SID50012416
CUST1012417,2026-03-26,96,Bhopal,Axis Mobile/Open App v12.1.2,Samsung Galaxy A54,1,1,12.1.2,17,Android,SID50012417
CUST1012418,2026-05-21,40,Pune,Axis Mobile/Open App v12.1.2,iPhone 15,0,21,12.1.2,15,iOS,SID50012418
CUST1012419,2026-06-08,22,Chennai,Axis Mobile/Open App v11.4.0,iPhone 14,16,74,11.4.0,23,iOS,SID50012419
CUST1012420,2026-06-08,22,Lucknow,Axis Mobile/Open App v12.1.2,iPhone 15,14,16,12.1.2,16,iOS,SID50012420
CUST1012421,2026-06-27,3,Indore,Axis Mobile/Open App v12.1.2,Oppo Reno8,5,5,12.1.2,11,Android,SID50012421
CUST1012422,2026-05-01,60,Bengaluru,Axis Mobile/Open App v11.4.0,iPhone 15,4,30,11.4.0,23,iOS,SID50012422
CUST1012423,2026-06-07,23,Chennai,Axis Mobile/Open App v12.1.2,Vivo V27,0,3,12.1.2,15,Android,SID50012423
CUST1012424,2026-01-17,164,Indore,Axis Mobile/Open App v11.4.0,Samsung Galaxy A54,0,1,11.4.0,16,Android,SID50012424
CUST1012425,2026-06-30,0,Ahmedabad,Axis Mobile/Open App v11.2.0,OnePlus 11,14,32,11.2.0,13,Android,SID50012425
CUST1012426,2026-01-01,180,Mumbai,Axis Mobile/Open App v12.1.2,Samsung Galaxy S23,0,21,12.1.2,12,Android,SID50012426
CUST1012427,2026-06-29,1,Bengaluru,Axis Mobile/Open App v11.4.0,OnePlus 11,19,52,11.4.0,22,Android,SID50012427
CUST1012428,2026-05-22,39,Coimbatore,Axis Mobile/Open App v12.0.0,iPhone 14,7,37,12.0.0,13,iOS,SID50012428
CUST1012429,2026-06-21,9,Bengaluru,Axis Mobile/Open App v11.4.0,Redmi Note 12,2,10,11.4.0,15,Android,SID50012429
CUST1012430,2026-06-26,4,Surat,Axis Mobile/Open App v11.3.1,iPhone 15,5,35,11.3.1,15,iOS,SID50012430
CUST1012431,2026-06-13,17,Chennai,Axis Mobile/Open App v12.1.2,Samsung Galaxy S23,19,42,12.1.2,23,Android,SID50012431
CUST1012432,2026-06-15,15,Nashik,Axis Mobile/Open App v12.1.2,Oppo Reno8,9,28,12.1.2,23,Android,SID50012432
CUST1012433,2026-06-28,2,Nashik,Axis Mobile/Open App v11.4.0,Oppo Reno8,8,9,11.4.0,12,Android,SID50012433
CUST1012434,2026-03-05,117,Pune,Axis Mobile/Open App v11.2.0,OnePlus 11,1,3,11.2.0,18,Android,SID50012434
CUST1012435,2026-04-30,61,Chennai,Axis Mobile/Open App v11.4.0,iPhone 13,1,15,11.4.0,15,iOS,SID50012435
CUST1012436,2026-06-26,4,Surat,Axis Mobile/Open App v11.4.0,Oppo Reno8,2,2,11.4.0,18,Android,SID50012436
CUST1012437,2026-06-12,18,Patna,Axis Mobile/Open App v11.4.0,Samsung Galaxy A54,26,67,11.4.0,19,Android,SID50012437
CUST1012438,2026-05-24,37,Mumbai,Axis Mobile/Open App v11.4.0,Oppo Reno8,4,38,11.4.0,17,Android,SID50012438
CUST1012439,2026-05-25,36,Bengaluru,Axis Mobile/Open App v11.2.0,Samsung Galaxy A54,5,45,11.2.0,15,Android,SID50012439
CUST1012440,2026-05-09,52,Nagpur,Axis Mobile/Open App v11.3.1,iPhone 14,0,19,11.3.1,16,iOS,SID50012440
CUST1012441,2026-06-12,18,Surat,Axis Mobile/Open App v12.0.0,iPhone 14,0,10,12.0.0,18,iOS,SID50012441
CUST1012442,2026-06-25,5,Chennai,Axis Mobile/Open App v11.4.0,OnePlus 11,16,50,11.4.0,21,Android,SID50012442
CUST1012443,2026-06-05,25,Pune,Axis Mobile/Open App v12.0.0,Samsung Galaxy A54,3,21,12.0.0,23,Android,SID50012443
CUST1012444,2026-05-01,60,Bengaluru,Axis Mobile/Open App v11.2.0,Samsung Galaxy A54,0,21,11.2.0,10,Android,SID50012444
CUST1012445,2026-06-27,3,Lucknow,Axis Mobile/Open App v11.3.1,Samsung Galaxy A54,2,6,11.3.1,10,Android,SID50012445
CUST1012446,2026-06-23,7,Ahmedabad,Axis Mobile/Open App v11.2.0,Samsung Galaxy S23,21,50,11.2.0,17,Android,SID50012446
CUST1012447,2026-01-01,180,Chennai,Axis Mobile/Open App v11.2.0,Vivo V27,0,13,11.2.0,16,Android,SID50012447
CUST1012448,2026-05-30,31,Chennai,Axis Mobile/Open App v11.3.1,Oppo Reno8,0,27,11.3.1,23,Android,SID50012448
CUST1012449,2026-05-03,58,Mumbai,Axis Mobile/Open App v12.0.0,Oppo Reno8,3,42,12.0.0,21,Android,SID50012449
CUST1012450,2026-03-07,115,Delhi,Axis Mobile/Open App v11.2.0,Samsung Galaxy A54,0,13,11.2.0,16,Android,SID50012450
CUST1012451,2026-03-14,108,Jaipur,Axis Mobile/Open App v11.2.0,iPhone 15,5,5,11.2.0,18,iOS,SID50012451
CUST1012452,2026-06-19,11,Patna,Axis Mobile/Open App v11.3.1,iPhone 15,3,40,11.3.1,17,iOS,SID50012452
CUST1012453,2026-06-23,7,Lucknow,Axis Mobile/Open App v11.2.0,Samsung Galaxy S23,8,20,11.2.0,9,Android,SID50012453
CUST1012454,2026-06-23,7,Lucknow,Axis Mobile/Open App v12.1.2,Oppo Reno8,3,12,12.1.2,15,Android,SID50012454
CUST1012455,2026-06-18,12,Pune,Axis Mobile/Open App v12.0.0,Vivo V27,0,5,12.0.0,23,Android,SID50012455
CUST1012456,2026-06-15,15,Jaipur,Axis Mobile/Open App v11.2.0,Vivo V27,3,6,11.2.0,17,Android,SID50012456
CUST1012457,2026-06-29,1,Coimbatore,Axis Mobile/Open App v12.1.2,Samsung Galaxy A54,21,57,12.1.2,23,Android,SID50012457
CUST1012458,2026-02-08,142,Indore,Axis Mobile/Open App v11.3.1,Vivo V27,0,9,11.3.1,17,Android,SID50012458
CUST1012459,2026-06-25,5,Bhopal,Axis Mobile/Open App v11.3.1,OnePlus 11,9,24,11.3.1,14,Android,SID50012459
CUST1012460,2026-04-23,68,Hyderabad,Axis Mobile/Open App v11.2.0,Oppo Reno8,3,47,11.2.0,17,Android,SID50012460
CUST1012461,2026-05-01,60,Lucknow,Axis Mobile/Open App v12.1.2,iPhone 15,3,22,12.1.2,17,iOS,SID50012461
CUST1012462,2026-06-20,10,Bengaluru,Axis Mobile/Open App v11.3.1,iPhone 13,3,5,11.3.1,14,iOS,SID50012462
CUST1012463,2026-06-01,29,Bengaluru,Axis Mobile/Open App v12.1.2,Vivo V27,17,26,12.1.2,14,Android,SID50012463
CUST1012464,2026-06-28,2,Bhopal,Axis Mobile/Open App v12.1.2,Samsung Galaxy S23,23,71,12.1.2,21,Android,SID50012464
CUST1012465,2026-04-17,74,Pune,Axis Mobile/Open App v11.3.1,iPhone 15,0,48,11.3.1,12,iOS,SID50012465
CUST1012466,2026-06-29,1,Surat,Axis Mobile/Open App v11.4.0,iPhone 13,1,1,11.4.0,22,iOS,SID50012466
CUST1012467,2026-05-02,59,Bengaluru,Axis Mobile/Open App v12.0.0,iPhone 13,3,3,12.0.0,18,iOS,SID50012467
CUST1012468,2026-01-01,180,Nashik,Axis Mobile/Open App v11.2.0,iPhone 15,2,13,11.2.0,20,iOS,SID50012468
CUST1012469,2026-06-13,17,Pune,Axis Mobile/Open App v11.3.1,OnePlus 11,5,40,11.3.1,23,Android,SID50012469
CUST1012470,2026-06-20,10,Bengaluru,Axis Mobile/Open App v12.1.2,Vivo V27,6,42,12.1.2,20,Android,SID50012470
CUST1012471,2026-04-05,86,Pune,Axis Mobile/Open App v11.2.0,Samsung Galaxy A54,0,17,11.2.0,13,Android,SID50012471
CUST1012472,2026-04-27,64,Chennai,Axis Mobile/Open App v12.1.2,Samsung Galaxy A54,4,4,12.1.2,16,Android,SID50012472
CUST1012473,2026-05-04,57,Delhi,Axis Mobile/Open App v11.4.0,iPhone 13,4,17,11.4.0,7,iOS,SID50012473
CUST1012474,2026-05-30,31,Bhopal,Axis Mobile/Open App v11.4.0,iPhone 15,3,31,11.4.0,15,iOS,SID50012474
CUST1012475,2026-05-04,57,Surat,Axis Mobile/Open App v12.1.2,iPhone 14,0,19,12.1.2,18,iOS,SID50012475
CUST1012476,2026-06-18,12,Mumbai,Axis Mobile/Open App v11.2.0,iPhone 15,9,29,11.2.0,15,iOS,SID50012476
CUST1012477,2026-05-02,59,Bengaluru,Axis Mobile/Open App v12.0.0,OnePlus 11,8,26,12.0.0,12,Android,SID50012477
CUST1012478,2026-06-29,1,Lucknow,Axis Mobile/Open App v12.1.2,Redmi Note 12,10,23,12.1.2,12,Android,SID50012478
CUST1012479,2026-05-16,45,Indore,Axis Mobile/Open App v11.4.0,Vivo V27,5,36,11.4.0,19,Android,SID50012479
CUST1012480,2026-06-21,9,Indore,Axis Mobile/Open App v11.2.0,iPhone 14,0,2,11.2.0,15,iOS,SID50012480
CUST1012481,2026-06-28,2,Patna,Axis Mobile/Open App v11.2.0,iPhone 14,4,22,11.2.0,14,iOS,SID50012481
CUST1012482,2026-02-15,135,Bhopal,Axis Mobile/Open App v11.3.1,Vivo V27,0,36,11.3.1,13,Android,SID50012482
CUST1012483,2026-06-30,0,Hyderabad,Axis Mobile/Open App v11.2.0,iPhone 15,9,42,11.2.0,11,iOS,SID50012483
CUST1012484,2026-06-29,1,Chennai,Axis Mobile/Open App v11.4.0,iPhone 14,7,20,11.4.0,15,iOS,SID50012484
CUST1012485,2026-05-08,53,Coimbatore,Axis Mobile/Open App v11.2.0,Redmi Note 12,4,16,11.2.0,11,Android,SID50012485
CUST1012486,2026-06-26,4,Coimbatore,Axis Mobile/Open App v11.2.0,Samsung Galaxy S23,0,0,11.2.0,15,Android,SID50012486
CUST1012487,2026-05-30,31,Patna,Axis Mobile/Open App v11.3.1,Vivo V27,4,21,11.3.1,11,Android,SID50012487
CUST1012488,2026-06-10,20,Surat,Axis Mobile/Open App v11.2.0,Samsung Galaxy S23,0,2,11.2.0,18,Android,SID50012488
CUST1012489,2026-06-20,10,Lucknow,Axis Mobile/Open App v12.1.2,OnePlus 11,8,9,12.1.2,14,Android,SID50012489
CUST1012490,2026-06-15,15,Bengaluru,Axis Mobile/Open App v11.4.0,OnePlus 11,1,22,11.4.0,13,Android,SID50012490
CUST1012491,2026-06-28,2,Coimbatore,Axis Mobile/Open App v12.1.2,Oppo Reno8,3,3,12.1.2,12,Android,SID50012491
CUST1012492,2026-06-29,1,Mumbai,Axis Mobile/Open App v12.1.2,iPhone 13,13,25,12.1.2,22,iOS,SID50012492
CUST1012493,2026-06-23,7,Pune,Axis Mobile/Open App v12.1.2,iPhone 14,9,35,12.1.2,16,iOS,SID50012493
CUST1012494,2026-06-21,9,Indore,Axis Mobile/Open App v12.0.0,iPhone 13,16,56,12.0.0,17,iOS,SID50012494
CUST1012495,2026-06-01,29,Lucknow,Axis Mobile/Open App v11.2.0,iPhone 14,0,26,11.2.0,18,iOS,SID50012495
CUST1012496,2026-04-29,62,Delhi,Axis Mobile/Open App v11.4.0,iPhone 14,8,41,11.4.0,22,iOS,SID50012496
CUST1012497,2026-06-28,2,Coimbatore,Axis Mobile/Open App v11.3.1,Redmi Note 12,3,35,11.3.1,11,Android,SID50012497
CUST1012498,2026-01-09,172,Nashik,Axis Mobile/Open App v12.1.2,Samsung Galaxy S23,1,1,12.1.2,15,Android,SID50012498
CUST1012499,2026-06-06,24,Indore,Axis Mobile/Open App v11.2.0,Redmi Note 12,0,20,11.2.0,21,Android,SID50012499
CUST1012500,2026-06-20,10,Pune,Axis Mobile/Open App v11.4.0,Vivo V27,18,49,11.4.0,22,Android,SID50012500
CUST1012501,2026-06-04,26,Coimbatore,Axis Mobile/Open App v11.4.0,Vivo V27,21,44,11.4.0,17,Android,SID50012501
CUST1012502,2026-04-07,84,Nashik,Axis Mobile/Open App v12.1.2,Oppo Reno8,6,34,12.1.2,15,Android,SID50012502
CUST1012503,2026-06-25,5,Coimbatore,Axis Mobile/Open App v11.3.1,iPhone 14,30,72,11.3.1,18,iOS,SID50012503
CUST1012504,2026-06-09,21,Indore,Axis Mobile/Open App v11.3.1,Samsung Galaxy S23,9,30,11.3.1,20,Android,SID50012504
CUST1012505,2026-04-25,66,Lucknow,Axis Mobile/Open App v11.4.0,iPhone 14,1,31,11.4.0,23,iOS,SID50012505
CUST1012506,2026-06-26,4,Indore,Axis Mobile/Open App v11.4.0,Oppo Reno8,7,37,11.4.0,19,Android,SID50012506
CUST1012507,2026-06-27,3,Indore,Axis Mobile/Open App v12.0.0,iPhone 15,24,62,12.0.0,20,iOS,SID50012507
CUST1012508,2026-06-26,4,Coimbatore,Axis Mobile/Open App v11.3.1,Redmi Note 12,31,67,11.3.1,19,Android,SID50012508
CUST1012509,2026-04-07,84,Patna,Axis Mobile/Open App v11.3.1,Oppo Reno8,1,10,11.3.1,12,Android,SID50012509
CUST1012510,2026-06-20,10,Indore,Axis Mobile/Open App v12.1.2,Vivo V27,8,28,12.1.2,22,Android,SID50012510
CUST1012511,2026-06-17,13,Jaipur,Axis Mobile/Open App v11.2.0,OnePlus 11,4,16,11.2.0,15,Android,SID50012511
CUST1012512,2026-06-18,12,Indore,Axis Mobile/Open App v11.4.0,Samsung Galaxy S23,9,43,11.4.0,20,Android,SID50012512
CUST1012513,2026-03-07,115,Lucknow,Axis Mobile/Open App v11.2.0,Samsung Galaxy A54,0,2,11.2.0,12,Android,SID50012513
CUST1012514,2026-05-27,34,Nagpur,Axis Mobile/Open App v11.3.1,iPhone 15,3,17,11.3.1,22,iOS,SID50012514
CUST1012515,2026-05-20,41,Hyderabad,Axis Mobile/Open App v12.1.2,iPhone 14,1,21,12.1.2,17,iOS,SID50012515
CUST1012516,2026-06-02,28,Nagpur,Axis Mobile/Open App v11.4.0,Oppo Reno8,7,25,11.4.0,18,Android,SID50012516
CUST1012517,2026-02-26,124,Bhopal,Axis Mobile/Open App v11.3.1,Vivo V27,4,11,11.3.1,10,Android,SID50012517
CUST1012518,2026-04-29,62,Bengaluru,Axis Mobile/Open App v12.0.0,OnePlus 11,0,28,12.0.0,15,Android,SID50012518
CUST1012519,2026-04-13,78,Lucknow,Axis Mobile/Open App v12.1.2,Redmi Note 12,6,13,12.1.2,13,Android,SID50012519
CUST1012520,2026-04-22,69,Coimbatore,Axis Mobile/Open App v11.4.0,OnePlus 11,3,22,11.4.0,22,Android,SID50012520
CUST1012521,2026-06-23,7,Mumbai,Axis Mobile/Open App v11.2.0,Redmi Note 12,4,7,11.2.0,7,Android,SID50012521
CUST1012522,2026-06-20,10,Bhopal,Axis Mobile/Open App v11.4.0,Redmi Note 12,11,24,11.4.0,8,Android,SID50012522
CUST1012523,2026-05-15,46,Lucknow,Axis Mobile/Open App v12.0.0,Redmi Note 12,6,16,12.0.0,14,Android,SID50012523
CUST1012524,2026-04-16,75,Indore,Axis Mobile/Open App v11.4.0,Oppo Reno8,2,5,11.4.0,18,Android,SID50012524
CUST1012525,2026-01-28,153,Nashik,Axis Mobile/Open App v11.2.0,Redmi Note 12,6,15,11.2.0,16,Android,SID50012525
CUST1012526,2026-06-30,0,Indore,Axis Mobile/Open App v11.4.0,Samsung Galaxy A54,18,68,11.4.0,23,Android,SID50012526
CUST1012527,2026-06-19,11,Nashik,Axis Mobile/Open App v12.1.2,Redmi Note 12,1,9,12.1.2,15,Android,SID50012527
CUST1012528,2026-03-20,102,Coimbatore,Axis Mobile/Open App v12.0.0,iPhone 15,3,3,12.0.0,15,iOS,SID50012528
CUST1012529,2026-05-09,52,Indore,Axis Mobile/Open App v12.0.0,Oppo Reno8,0,0,12.0.0,9,Android,SID50012529
CUST1012530,2026-06-09,21,Chennai,Axis Mobile/Open App v11.3.1,OnePlus 11,13,58,11.3.1,19,Android,SID50012530
CUST1012531,2026-04-16,75,Pune,Axis Mobile/Open App v11.2.0,iPhone 14,0,3,11.2.0,14,iOS,SID50012531
CUST1012532,2026-06-20,10,Ahmedabad,Axis Mobile/Open App v11.4.0,OnePlus 11,12,29,11.4.0,20,Android,SID50012532
CUST1012533,2026-03-03,119,Patna,Axis Mobile/Open App v11.2.0,Vivo V27,5,23,11.2.0,19,Android,SID50012533
CUST1012534,2026-06-17,13,Pune,Axis Mobile/Open App v11.2.0,Vivo V27,9,25,11.2.0,15,Android,SID50012534
CUST1012535,2026-04-23,68,Mumbai,Axis Mobile/Open App v12.0.0,Redmi Note 12,1,25,12.0.0,23,Android,SID50012535
CUST1012536,2026-06-27,3,Lucknow,Axis Mobile/Open App v11.3.1,iPhone 14,4,8,11.3.1,12,iOS,SID50012536
CUST1012537,2026-04-30,61,Surat,Axis Mobile/Open App v11.2.0,Oppo Reno8,0,0,11.2.0,16,Android,SID50012537
CUST1012538,2026-06-14,16,Mumbai,Axis Mobile/Open App v12.0.0,Samsung Galaxy A54,0,19,12.0.0,13,Android,SID50012538
CUST1012539,2026-02-11,139,Hyderabad,Axis Mobile/Open App v11.4.0,iPhone 14,2,2,11.4.0,12,iOS,SID50012539
CUST1012540,2026-06-29,1,Patna,Axis Mobile/Open App v11.2.0,Vivo V27,7,7,11.2.0,7,Android,SID50012540
CUST1012541,2026-06-24,6,Bengaluru,Axis Mobile/Open App v12.1.2,Redmi Note 12,16,60,12.1.2,18,Android,SID50012541
CUST1012542,2026-06-20,10,Bhopal,Axis Mobile/Open App v11.4.0,Samsung Galaxy S23,3,23,11.4.0,12,Android,SID50012542
CUST1012543,2026-06-08,22,Nagpur,Axis Mobile/Open App v11.3.1,iPhone 15,0,14,11.3.1,17,iOS,SID50012543
CUST1012544,2026-06-12,18,Nagpur,Axis Mobile/Open App v12.1.2,Samsung Galaxy A54,23,44,12.1.2,20,Android,SID50012544
CUST1012545,2026-06-19,11,Pune,Axis Mobile/Open App v11.2.0,Oppo Reno8,0,26,11.2.0,23,Android,SID50012545
CUST1012546,2026-06-01,29,Patna,Axis Mobile/Open App v11.2.0,iPhone 13,20,43,11.2.0,17,iOS,SID50012546
CUST1012547,2026-06-17,13,Mumbai,Axis Mobile/Open App v12.1.2,Oppo Reno8,19,47,12.1.2,23,Android,SID50012547
CUST1012548,2026-06-17,13,Delhi,Axis Mobile/Open App v11.2.0,Oppo Reno8,0,15,11.2.0,19,Android,SID50012548
CUST1012549,2026-04-12,79,Lucknow,Axis Mobile/Open App v11.2.0,iPhone 13,1,1,11.2.0,14,iOS,SID50012549
CUST1012550,2026-04-15,76,Coimbatore,Axis Mobile/Open App v11.3.1,iPhone 14,2,2,11.3.1,8,iOS,SID50012550
CUST1012551,2026-05-11,50,Patna,Axis Mobile/Open App v12.1.2,OnePlus 11,0,29,12.1.2,18,Android,SID50012551
CUST1012552,2026-06-23,7,Hyderabad,Axis Mobile/Open App v11.2.0,Redmi Note 12,11,40,11.2.0,22,Android,SID50012552
CUST1012553,2026-05-14,47,Nashik,Axis Mobile/Open App v11.3.1,Oppo Reno8,5,17,11.3.1,15,Android,SID50012553
CUST1012554,2026-06-28,2,Ahmedabad,Axis Mobile/Open App v12.1.2,iPhone 13,2,10,12.1.2,13,iOS,SID50012554
CUST1012555,2026-06-03,27,Nagpur,Axis Mobile/Open App v11.2.0,Vivo V27,0,0,11.2.0,12,Android,SID50012555
CUST1012556,2026-06-13,17,Bengaluru,Axis Mobile/Open App v12.1.2,Samsung Galaxy A54,6,10,12.1.2,14,Android,SID50012556
CUST1012557,2026-06-24,6,Hyderabad,Axis Mobile/Open App v12.1.2,Samsung Galaxy A54,20,43,12.1.2,12,Android,SID50012557
CUST1012558,2026-05-14,47,Nagpur,Axis Mobile/Open App v11.2.0,OnePlus 11,0,0,11.2.0,22,Android,SID50012558
CUST1012559,2026-01-01,180,Bhopal,Axis Mobile/Open App v12.1.2,iPhone 13,0,22,12.1.2,17,iOS,SID50012559
CUST1012560,2026-06-13,17,Coimbatore,Axis Mobile/Open App v12.0.0,iPhone 14,4,22,12.0.0,14,iOS,SID50012560
CUST1012561,2026-06-09,21,Chennai,Axis Mobile/Open App v12.1.2,Oppo Reno8,12,49,12.1.2,15,Android,SID50012561
CUST1012562,2026-05-20,41,Chennai,Axis Mobile/Open App v11.3.1,Redmi Note 12,0,33,11.3.1,12,Android,SID50012562
CUST1012563,2026-05-29,32,Chennai,Axis Mobile/Open App v11.2.0,Redmi Note 12,1,1,11.2.0,19,Android,SID50012563
CUST1012564,2026-06-25,5,Chennai,Axis Mobile/Open App v11.2.0,Oppo Reno8,8,32,11.2.0,14,Android,SID50012564
CUST1012565,2026-06-18,12,Chennai,Axis Mobile/Open App v11.3.1,Samsung Galaxy S23,19,58,11.3.1,17,Android,SID50012565
CUST1012566,2026-06-16,14,Nagpur,Axis Mobile/Open App v11.3.1,Redmi Note 12,2,22,11.3.1,18,Android,SID50012566
CUST1012567,2026-03-31,91,Nagpur,Axis Mobile/Open App v11.4.0,iPhone 14,4,24,11.4.0,18,iOS,SID50012567
CUST1012568,2026-06-14,16,Bhopal,Axis Mobile/Open App v11.4.0,Redmi Note 12,1,29,11.4.0,8,Android,SID50012568
CUST1012569,2026-06-22,8,Jaipur,Axis Mobile/Open App v11.2.0,iPhone 13,3,33,11.2.0,14,iOS,SID50012569
CUST1012570,2026-04-23,68,Indore,Axis Mobile/Open App v11.3.1,iPhone 15,0,18,11.3.1,11,iOS,SID50012570
CUST1012571,2026-06-02,28,Lucknow,Axis Mobile/Open App v11.4.0,Vivo V27,5,14,11.4.0,17,Android,SID50012571
CUST1012572,2026-04-01,90,Lucknow,Axis Mobile/Open App v11.4.0,Oppo Reno8,0,12,11.4.0,3,Android,SID50012572
CUST1012573,2026-01-09,172,Mumbai,Axis Mobile/Open App v12.1.2,Samsung Galaxy A54,3,15,12.1.2,23,Android,SID50012573
CUST1012574,2026-02-02,148,Lucknow,Axis Mobile/Open App v11.3.1,iPhone 14,0,8,11.3.1,14,iOS,SID50012574
CUST1012575,2026-04-12,79,Hyderabad,Axis Mobile/Open App v12.0.0,Oppo Reno8,0,14,12.0.0,17,Android,SID50012575
CUST1012576,2026-05-06,55,Surat,Axis Mobile/Open App v11.4.0,Samsung Galaxy A54,0,3,11.4.0,8,Android,SID50012576
CUST1012577,2026-06-21,9,Mumbai,Axis Mobile/Open App v11.4.0,Redmi Note 12,13,26,11.4.0,6,Android,SID50012577
CUST1012578,2026-06-11,19,Pune,Axis Mobile/Open App v11.2.0,iPhone 13,12,55,11.2.0,15,iOS,SID50012578
CUST1012579,2026-06-04,26,Mumbai,Axis Mobile/Open App v12.1.2,iPhone 13,16,16,12.1.2,5,iOS,SID50012579
CUST1012580,2026-06-08,22,Nashik,Axis Mobile/Open App v12.0.0,Redmi Note 12,0,13,12.0.0,9,Android,SID50012580
CUST1012581,2026-01-17,164,Coimbatore,Axis Mobile/Open App v12.1.2,Redmi Note 12,0,21,12.1.2,18,Android,SID50012581
CUST1012582,2026-01-01,180,Chennai,Axis Mobile/Open App v11.3.1,OnePlus 11,1,23,11.3.1,10,Android,SID50012582
CUST1012583,2026-06-24,6,Chennai,Axis Mobile/Open App v11.2.0,iPhone 13,22,51,11.2.0,23,iOS,SID50012583
CUST1012584,2026-05-14,47,Chennai,Axis Mobile/Open App v12.0.0,iPhone 13,0,33,12.0.0,20,iOS,SID50012584
CUST1012585,2026-06-10,20,Lucknow,Axis Mobile/Open App v11.4.0,iPhone 15,7,7,11.4.0,12,iOS,SID50012585
CUST1012586,2026-04-13,78,Lucknow,Axis Mobile/Open App v11.3.1,OnePlus 11,0,23,11.3.1,18,Android,SID50012586
CUST1012587,2026-06-18,12,Hyderabad,Axis Mobile/Open App v12.0.0,iPhone 15,13,39,12.0.0,15,iOS,SID50012587
CUST1012588,2026-06-22,8,Coimbatore,Axis Mobile/Open App v11.4.0,Oppo Reno8,16,48,11.4.0,19,Android,SID50012588
CUST1012589,2026-05-08,53,Bengaluru,Axis Mobile/Open App v11.2.0,iPhone 14,1,15,11.2.0,16,iOS,SID50012589
CUST1012590,2026-03-13,109,Bengaluru,Axis Mobile/Open App v11.4.0,Oppo Reno8,1,17,11.4.0,16,Android,SID50012590
CUST1012591,2026-06-17,13,Bengaluru,Axis Mobile/Open App v12.0.0,OnePlus 11,0,0,12.0.0,17,Android,SID50012591
CUST1012592,2026-05-28,33,Chennai,Axis Mobile/Open App v11.3.1,Oppo Reno8,3,20,11.3.1,15,Android,SID50012592
CUST1012593,2026-05-13,48,Coimbatore,Axis Mobile/Open App v11.3.1,Samsung Galaxy A54,4,4,11.3.1,14,Android,SID50012593
CUST1012594,2026-06-10,20,Jaipur,Axis Mobile/Open App v12.1.2,Oppo Reno8,0,10,12.1.2,9,Android,SID50012594
CUST1012595,2026-06-13,17,Chennai,Axis Mobile/Open App v12.1.2,Samsung Galaxy S23,19,74,12.1.2,10,Android,SID50012595
CUST1012596,2026-04-29,62,Delhi,Axis Mobile/Open App v12.1.2,Oppo Reno8,0,24,12.1.2,12,Android,SID50012596
CUST1012597,2026-04-08,83,Mumbai,Axis Mobile/Open App v11.3.1,Redmi Note 12,1,16,11.3.1,14,Android,SID50012597
CUST1012598,2026-03-09,113,Mumbai,Axis Mobile/Open App v11.4.0,iPhone 13,0,16,11.4.0,11,iOS,SID50012598
CUST1012599,2026-01-01,180,Nagpur,Axis Mobile/Open App v11.4.0,Vivo V27,0,17,11.4.0,15,Android,SID50012599
CUST1012600,2026-06-28,2,Chennai,Axis Mobile/Open App v11.4.0,Samsung Galaxy A54,12,32,11.4.0,15,Android,SID50012600
CUST1012601,2026-06-23,7,Indore,Axis Mobile/Open App v11.4.0,Samsung Galaxy S23,0,6,11.4.0,12,Android,SID50012601
CUST1012602,2026-02-05,145,Lucknow,Axis Mobile/Open App v11.3.1,Samsung Galaxy S23,0,0,11.3.1,16,Android,SID50012602
CUST1012603,2026-06-17,13,Nagpur,Axis Mobile/Open App v11.2.0,Oppo Reno8,0,3,11.2.0,14,Android,SID50012603
CUST1012604,2026-06-16,14,Hyderabad,Axis Mobile/Open App v12.0.0,Oppo Reno8,9,43,12.0.0,18,Android,SID50012604
CUST1012605,2026-05-20,41,Delhi,Axis Mobile/Open App v11.2.0,iPhone 15,8,8,11.2.0,17,iOS,SID50012605
CUST1012606,2026-06-20,10,Coimbatore,Axis Mobile/Open App v12.1.2,Samsung Galaxy S23,14,45,12.1.2,23,Android,SID50012606
CUST1012607,2026-04-14,77,Surat,Axis Mobile/Open App v11.4.0,iPhone 13,1,25,11.4.0,12,iOS,SID50012607
CUST1012608,2026-06-30,0,Surat,Axis Mobile/Open App v11.3.1,Vivo V27,11,26,11.3.1,17,Android,SID50012608
CUST1012609,2026-03-24,98,Indore,Axis Mobile/Open App v11.3.1,Samsung Galaxy S23,1,19,11.3.1,16,Android,SID50012609
CUST1012610,2026-06-09,21,Surat,Axis Mobile/Open App v11.4.0,Samsung Galaxy A54,13,47,11.4.0,20,Android,SID50012610
CUST1012611,2026-06-22,8,Hyderabad,Axis Mobile/Open App v11.4.0,Oppo Reno8,10,60,11.4.0,23,Android,SID50012611
